rpm_variation,harsh_braking_count,idling_time,fuel_consumption,acceleration_smoothness
1808,2,9.5,7.62,0.83
2040,5,13.6,9.74,0.63
500,1,8.1,7.61,0.78
1047,2,19.2,6.61,0.84
1735,4,15.9,10.9,0.55
2159,4,14.3,7.72,0.7
1927,2,8.0,9.6,0.7
2192,4,14.3,10.44,0.48
1044,5,15.6,10.35,0.4
687,3,14.0,8.71,0.81
1859,3,24.4,10.85,0.56
939,2,12.0,6.1,0.78
1194,0,5.4,5.02,0.96
1932,3,10.3,9.43,0.63
1402,3,12.1,6.92,0.7
1311,0,1.2,7.19,0.77
2234,6,12.6,10.18,0.65
1948,1,2.8,8.11,0.8
949,0,4.4,5.94,0.73
500,3,9.9,6.23,0.64
3117,4,3.6,8.44,0.74
944,2,14.0,7.7,0.67
2169,4,5.4,8.45,0.82
2857,4,9.6,9.02,0.43
1903,3,8.2,7.52,0.82
1379,2,4.3,7.3,0.67
801,3,17.4,7.29,0.72
791,5,17.7,7.87,0.84
2063,3,14.2,9.93,0.75
2815,1,10.6,10.01,0.76
1523,2,11.7,7.19,0.75
1410,2,10.5,7.62,0.56
2288,5,20.7,9.68,0.9
1319,2,11.8,9.42,0.63
1992,2,14.0,8.56,0.75
1829,3,3.5,8.24,0.69
1789,2,13.3,7.31,0.78
3034,3,13.8,11.85,0.63
2223,3,14.5,7.81,0.49
2564,1,6.8,7.13,0.86
1156,0,14.3,5.29,0.44
2567,1,14.7,5.16,0.77
2247,1,8.1,6.89,0.36
750,2,5.1,6.85,0.51
2177,0,7.7,7.0,1.0
1440,4,18.6,7.77,0.36
717,1,8.7,6.62,0.73
1890,3,16.3,7.55,0.56
2177,2,12.1,7.41,0.85
1906,3,17.9,9.7,0.62
1723,3,3.0,9.71,0.98
1568,4,13.4,9.09,0.48
3526,4,20.5,9.8,0.43
972,2,3.2,7.07,0.66
2411,5,22.4,8.92,0.38
1810,5,14.4,8.82,0.5
1766,1,5.5,8.44,0.93
824,2,8.3,6.38,0.53
1383,4,12.7,6.99,0.82
1767,2,14.9,8.08,0.78
714,3,14.3,8.64,0.53
2154,3,6.1,9.19,0.63
1125,1,7.7,7.49,0.66
783,1,8.1,6.35,0.75
1043,2,13.9,9.55,0.53
3323,2,11.4,8.21,0.64
500,2,15.7,8.66,0.83
2105,3,17.0,6.42,0.57
1273,1,12.9,6.76,0.71
1554,3,0.0,7.81,0.85
2222,1,4.7,5.95,0.77
2188,2,5.9,5.58,0.7
1323,4,15.8,9.08,0.47
849,2,14.0,6.44,0.81
2235,5,20.5,10.06,0.71
2186,4,18.3,7.38,0.76
1600,3,12.6,9.82,0.78
2109,3,9.2,10.55,0.86
1487,1,14.3,4.86,0.73
1221,1,3.1,4.56,0.8
1802,4,8.1,9.53,0.65
2163,0,0.0,5.13,0.87
2016,3,14.0,9.65,0.58
2156,1,1.2,5.91,0.93
1267,5,8.3,8.53,0.69
2907,1,10.4,7.1,0.98
1560,1,8.3,7.28,0.64
1716,2,7.7,6.52,0.8
876,6,1.7,7.61,0.74
1664,2,16.9,7.46,0.84
2172,3,17.0,8.62,0.72
2333,5,14.3,7.36,0.62
2893,5,17.7,8.35,0.48
2164,2,19.3,5.63,0.73
1993,2,8.4,8.1,0.57
1487,1,0.2,7.66,0.79
1336,1,13.6,5.9,0.56
2479,1,1.8,6.3,0.71
2465,1,9.7,9.06,0.86
1046,1,9.0,6.24,0.73
2306,1,19.8,8.14,0.81
2255,3,16.9,9.4,0.74
1020,1,16.2,5.86,0.76
2178,2,17.9,6.26,0.55
1065,3,11.5,6.58,0.74
500,4,9.7,6.7,0.6
1687,3,18.7,8.52,0.57
1980,2,17.9,9.38,0.48
1719,1,11.4,5.14,0.69
2065,3,17.9,7.87,0.48
1902,2,7.7,7.69,0.7
2100,2,13.6,10.05,0.81
1491,4,11.5,8.09,0.75
2450,6,17.0,10.17,0.39
2052,4,15.9,9.39,0.52
2020,5,0.8,7.7,0.53
1363,3,16.9,8.7,0.7
704,2,5.3,7.11,0.6
1449,4,18.0,9.31,0.82
1997,6,17.3,7.19,0.69
1488,1,9.1,6.85,0.72
2004,2,11.3,8.43,0.58
1637,1,8.0,6.32,0.85
2101,0,15.1,8.07,0.78
1116,1,6.8,4.79,0.83
1935,1,5.7,8.49,0.78
1351,3,16.1,7.07,0.81
723,3,1.0,6.17,0.75
1684,2,10.1,7.43,0.73
2875,2,11.3,8.51,0.55
778,5,11.0,8.53,0.54
1883,4,5.9,9.8,0.31
2358,4,8.5,9.1,0.61
3410,4,15.7,9.13,0.76
1454,1,1.7,6.68,0.88
1357,5,7.0,6.5,0.65
983,2,5.6,7.3,0.79
2598,1,10.9,8.8,0.56
1192,6,9.4,6.7,0.4
1540,4,14.0,9.75,0.42
505,3,16.3,7.79,0.64
2418,5,15.8,10.17,0.52
2610,6,11.7,8.59,0.51
2392,3,20.5,9.64,0.8
676,2,21.8,6.11,0.68
2225,3,8.6,8.88,0.72
629,1,0.0,6.45,0.66
1840,2,12.2,9.83,0.84
1943,3,16.4,7.95,0.54
2017,1,0.0,6.28,0.46
2174,4,15.1,5.39,0.6
1794,3,5.6,6.64,0.58
500,0,12.9,8.21,0.6
1868,5,16.2,10.24,0.68
1168,5,15.5,9.53,0.67
701,4,12.0,5.75,0.6
2878,4,0.0,9.15,0.38
2661,4,9.6,10.41,0.73
2294,4,8.6,7.41,0.61
1326,5,6.5,10.39,0.68
500,3,9.0,6.76,0.76
2335,6,15.9,10.95,0.64
2056,1,13.1,7.78,0.71
1537,2,17.8,6.55,0.61
2587,3,16.7,8.59,0.6
2393,3,17.4,7.96,0.64
1923,2,11.0,7.85,0.78
1824,6,20.2,10.78,0.77
1835,0,0.0,6.25,0.59
2275,3,19.0,9.46,0.6
1199,2,18.2,7.16,0.71
2098,1,10.9,7.63,0.51
1155,1,5.8,8.0,0.6
2735,5,19.4,9.47,0.78
2172,2,20.2,9.3,0.83
1856,2,11.0,6.8,0.54
1202,2,9.8,6.04,0.69
2852,2,5.7,7.43,0.6
2936,1,12.3,6.75,0.82
2287,5,14.1,10.97,0.8
2889,7,19.7,9.16,0.55
1906,5,11.9,9.46,0.66
2334,2,12.4,7.3,0.7
2657,2,14.3,6.98,0.74
1795,2,10.8,7.78,0.68
1849,2,10.9,6.52,0.81
2453,3,18.5,9.14,0.38
2252,5,13.1,7.85,0.48
1271,2,15.4,8.83,0.86
500,2,13.3,7.09,1.0
1677,4,20.9,8.3,0.56
500,3,16.3,8.53,0.63
1106,4,17.4,8.82,0.69
1187,2,17.3,6.81,0.63
1401,1,4.2,7.59,0.7
2374,4,16.5,8.08,0.24
2526,3,19.6,8.79,0.46
2156,2,3.8,5.6,0.81
2242,3,14.3,8.9,0.76
2259,2,19.1,7.97,0.68
500,2,6.3,7.45,0.52
1807,2,15.8,9.32,0.78
542,2,11.2,6.81,0.41
2156,2,7.0,6.43,0.76
500,4,17.5,8.13,0.47
1673,6,17.6,9.25,0.47
2183,2,15.8,7.93,0.61
1017,1,8.4,6.52,0.98
2473,2,9.3,8.71,0.33
2154,2,0.0,8.24,0.97
2066,3,12.5,8.59,0.94
2288,2,15.8,8.98,0.82
1548,4,7.7,8.17,0.89
1906,3,7.7,6.78,0.58
1807,3,14.2,8.81,0.77
1791,1,12.8,6.63,0.76
1329,1,13.4,6.58,0.65
930,3,11.6,7.14,0.67
1564,3,8.6,7.24,0.85
1525,6,10.8,6.94,0.75
1284,0,3.9,5.24,0.46
2396,4,8.4,7.82,0.53
979,4,8.1,8.37,0.45
1679,2,10.2,6.71,0.82
2616,3,8.1,9.14,0.51
2436,3,14.8,8.8,0.96
2651,3,5.4,8.54,0.75
1386,7,19.2,10.83,0.76
2349,6,13.7,10.21,0.49
1055,3,13.7,6.23,0.77
1606,3,12.7,6.52,0.8
1672,2,13.1,7.87,0.7
1546,3,10.8,8.62,0.45
1454,5,18.6,7.87,0.53
1112,2,8.6,6.11,0.71
2399,5,7.0,9.52,0.33
1672,1,10.3,6.37,0.78
1941,0,6.7,5.84,0.51
1914,6,12.8,9.28,0.62
1838,0,10.2,9.16,1.0
1864,0,10.4,6.42,0.65
1586,5,20.0,9.0,0.47
2792,3,15.8,8.81,0.31
2332,3,15.4,10.08,0.47
1812,5,12.3,9.4,0.52
1487,3,6.5,7.93,0.7
1716,1,6.2,7.29,0.72
2092,3,4.7,10.14,0.68
2849,5,13.9,8.58,0.44
838,2,1.6,6.51,0.7
2261,2,16.7,8.61,0.51
2588,4,15.1,9.91,0.3
759,3,13.9,8.11,0.61
1673,2,21.3,5.88,0.55
1054,5,12.2,8.49,0.61
2101,5,7.2,9.87,0.59
1549,4,16.8,9.43,0.45
1708,7,15.2,9.9,0.38
1512,1,2.7,5.53,0.92
2304,1,16.8,8.56,0.94
1960,4,18.1,7.67,0.5
1961,2,17.3,8.19,0.56
1912,1,6.7,7.29,0.47
2200,1,6.9,8.29,0.61
1616,1,14.6,8.69,1.0
2990,1,6.4,8.01,0.73
935,3,10.1,8.8,0.73
591,5,16.6,8.1,0.7
533,2,18.7,9.06,0.56
500,1,0.0,5.79,0.55
2271,1,7.4,5.18,0.89
2185,0,3.1,8.14,0.93
2645,4,17.5,11.74,0.53
1060,5,7.5,7.02,0.89
2321,3,13.9,10.18,0.6
1839,1,0.0,5.96,0.82
1916,2,14.4,6.65,0.79
2237,2,14.8,5.45,0.72
1270,2,10.8,9.13,0.53
3611,3,2.9,7.76,0.64
1427,1,10.0,8.31,0.74
1036,0,8.5,7.63,0.82
1738,1,12.4,5.97,0.74
1927,3,3.4,7.53,0.87
2545,2,15.1,6.91,0.78
981,2,16.1,8.34,0.66
1999,6,4.2,8.64,0.55
2105,4,12.7,8.88,0.57
1724,4,6.1,7.53,0.71
3155,1,11.6,9.24,0.73
717,2,13.4,6.87,0.72
2759,5,17.4,9.64,0.61
607,3,2.3,6.04,0.52
870,0,4.8,7.33,0.72
626,2,10.1,6.73,0.61
1975,4,6.1,8.01,0.71
978,0,4.4,7.07,0.54
856,1,10.2,6.4,0.56
1941,2,9.6,8.01,0.74
2116,3,14.8,8.3,0.66
1827,1,0.0,7.9,0.94
1686,2,11.1,6.91,0.73
3080,0,7.0,5.66,0.91
1902,3,11.1,9.4,0.99
2363,5,12.6,9.82,0.56
1900,3,8.3,7.53,0.55
1031,2,8.8,7.95,0.83
2184,2,8.4,6.18,0.55
1340,3,6.9,8.23,0.95
1736,3,11.9,8.69,0.85
2013,3,13.3,7.06,0.47
500,2,1.9,6.0,0.4
673,5,14.7,8.78,0.82
2436,2,6.1,7.54,0.55
1335,2,6.8,8.7,0.61
1368,3,17.0,8.15,0.46
1916,1,0.0,4.94,0.76
1530,1,7.9,7.1,0.6
2092,1,15.2,6.1,0.58
1764,6,11.9,9.72,0.7
1939,1,13.4,7.53,0.66
1935,2,0.9,7.83,0.51
2573,1,11.9,7.94,0.62
1402,2,8.1,8.47,0.58
2440,3,10.9,9.04,0.85
1763,3,10.5,6.68,0.75
2314,2,11.1,7.04,0.84
1890,2,19.3,9.48,0.82
1776,5,13.8,10.34,0.79
2044,0,5.7,7.75,0.53
2649,4,11.6,8.7,0.68
1965,2,4.4,7.33,0.66
2134,2,4.3,7.71,0.84
1542,3,14.2,8.39,0.54
2899,3,4.6,6.9,0.73
2248,1,6.7,9.42,0.74
1854,3,6.6,7.03,0.82
1714,4,11.2,7.71,0.81
2484,4,5.5,11.38,0.31
1375,2,11.4,6.81,0.78
551,3,14.2,9.45,0.83
1850,3,15.7,7.39,0.33
2633,1,9.5,8.84,0.56
2913,5,14.6,7.77,0.8
1724,6,12.7,8.73,0.5
1830,3,11.3,9.35,0.76
2163,4,13.3,9.46,0.65
1614,3,17.1,7.15,0.84
2161,4,12.9,8.96,0.44
1740,1,0.0,5.93,0.64
2507,5,12.5,8.26,0.48
2367,2,5.2,7.33,0.64
1656,1,6.6,7.61,0.62
3148,0,3.4,6.21,1.0
2138,4,10.5,10.19,0.79
1973,2,12.3,8.23,0.87
1267,0,7.8,6.84,0.64
1732,7,18.8,10.95,0.52
1880,1,12.5,9.16,0.54
1248,2,18.4,8.9,0.71
1595,2,13.9,8.9,0.83
1683,4,16.8,5.44,0.71
1839,1,3.8,8.24,0.59
566,1,7.2,6.48,0.75
1705,3,11.0,7.2,0.63
1785,2,17.5,8.94,0.77
2524,1,13.1,10.92,0.52
2274,3,14.5,7.72,0.43
935,4,15.7,9.25,0.76
1558,3,13.1,7.79,0.74
2138,1,3.4,7.48,0.57
2491,1,8.8,9.24,0.67
1731,3,12.0,9.01,0.65
1545,1,9.7,7.87,0.79
3026,2,16.8,7.99,0.66
1841,2,8.0,8.25,0.62
1088,2,15.8,8.5,0.91
2832,3,12.6,9.05,0.58
752,2,5.9,8.55,0.89
500,2,5.8,7.64,0.5
2338,2,3.7,5.28,0.6
2437,5,12.2,8.72,0.46
2089,7,10.2,9.01,0.76
888,1,12.1,4.62,0.71
1758,6,11.5,9.1,0.85
1605,2,8.3,7.73,0.83
1423,0,6.7,5.38,0.79
2788,6,17.7,11.19,0.64
1067,1,8.0,6.0,0.77
2021,4,6.1,9.46,0.49
2635,2,8.8,7.51,0.45
2067,4,11.0,9.18,0.83
2668,3,3.2,8.65,0.78
2194,3,13.8,8.43,0.62
2100,3,10.5,8.82,0.63
2056,6,23.0,10.85,0.43
2229,5,10.3,7.63,0.72
1530,3,0.0,6.89,0.79
888,4,12.7,9.52,0.62
2467,3,7.3,8.8,0.46
2613,4,9.5,10.22,0.61
1976,2,11.0,5.8,0.65
1416,1,0.0,7.98,0.77
709,3,16.3,7.78,0.63
1860,5,8.8,8.25,0.47
855,3,11.9,8.19,0.44
757,5,11.6,10.35,0.48
1785,2,13.9,6.09,0.62
1265,2,11.9,7.96,0.76
2041,2,2.2,5.95,0.73
1688,3,7.5,6.97,0.63
1375,5,17.7,8.25,0.59
606,2,12.2,6.83,0.68
1202,3,13.0,8.09,0.65
1228,3,17.5,7.79,0.86
942,1,6.0,6.4,0.8
1569,2,12.3,7.86,0.46
996,1,9.2,5.88,0.85
1685,1,7.0,5.91,0.87
1968,3,12.7,8.0,0.76
1221,4,12.3,9.93,0.68
2097,3,2.4,7.68,0.63
847,2,18.5,10.36,0.77
1021,5,12.0,9.51,0.49
1720,3,15.9,8.85,0.58
2280,4,4.1,8.16,0.83
2407,4,10.9,7.77,0.65
2928,1,8.3,7.64,0.52
1536,1,9.3,7.79,0.61
1710,0,11.1,5.32,0.83
1077,2,7.6,7.38,0.61
922,2,12.0,7.55,0.49
1960,5,18.1,9.05,0.69
1256,1,10.2,6.54,0.74
2662,2,12.0,9.5,0.79
776,3,12.8,7.39,0.67
2140,4,13.4,9.55,0.49
1095,2,10.6,7.47,0.74
1225,1,0.0,7.02,0.66
2177,2,16.0,6.27,0.85
1326,3,7.4,6.78,0.77
1438,3,16.4,6.14,0.51
1231,3,10.8,7.95,0.76
3049,6,18.8,10.48,0.44
1367,3,16.9,9.74,0.91
1836,4,8.3,11.11,0.64
1658,3,10.8,8.08,0.55
1954,0,7.6,6.0,0.55
1369,3,7.4,6.75,0.86
1659,1,8.5,4.62,0.51
2075,1,8.6,5.72,0.83
1195,3,12.1,7.47,0.64
2562,2,15.9,10.29,0.77
2629,3,16.7,8.78,0.86
2224,2,16.8,8.26,0.47
1848,3,5.6,9.65,0.69
500,0,2.6,6.34,0.49
2097,5,10.6,10.48,0.47
1526,1,13.6,8.77,0.74
1627,2,7.6,7.14,0.99
785,0,0.0,5.68,0.84
1882,4,11.4,10.17,0.51
2433,3,10.5,8.33,0.6
1471,1,8.4,5.63,0.71
2651,3,16.4,7.39,0.67
1277,6,6.0,9.69,0.63
2220,4,7.7,10.91,0.41
886,2,10.9,5.38,0.79
2521,5,16.9,8.23,0.65
2413,2,16.9,6.02,0.79
2127,4,18.1,9.49,0.65
1524,1,7.2,8.1,0.61
818,3,4.3,6.98,0.31
1526,1,9.4,5.8,0.63
2577,4,12.5,10.51,0.51
1890,4,16.9,9.42,0.59
712,7,21.4,9.96,0.45
1012,0,6.1,5.52,0.41
2677,2,5.8,8.16,0.81
2141,3,16.5,7.69,0.73
936,2,6.8,6.85,0.34
563,2,5.9,4.93,0.61
1362,7,10.5,11.04,0.53
504,2,4.5,6.76,0.5
1690,1,21.7,8.61,0.67
3516,0,8.4,9.81,0.48
682,3,9.5,7.06,0.73
1669,5,6.0,9.29,0.64
2718,1,6.6,9.67,0.74
2324,4,22.4,10.81,0.68
1695,2,7.1,8.55,0.71
1697,1,9.7,7.68,0.72
990,3,9.6,6.99,0.58
1612,3,18.0,11.85,0.56
1970,1,8.1,5.19,0.75
2573,4,18.6,8.89,0.85
1365,0,3.1,6.39,1.0
1667,2,11.6,9.39,0.5
1135,3,1.5,7.49,0.47
1957,3,12.0,7.47,0.41
2348,4,14.5,7.69,0.56
2240,3,10.6,10.39,0.43
980,3,17.3,10.69,0.59
1902,5,12.0,9.91,0.55
1325,4,15.4,7.7,0.9
2507,1,12.4,9.01,0.86
1687,3,6.3,8.6,0.7
736,3,18.6,6.99,0.85
1646,2,12.7,8.87,0.62
2120,3,11.5,9.18,0.32
1970,2,13.5,9.95,0.8
1441,3,5.8,6.12,0.57
1390,3,8.2,7.3,0.72
1108,3,14.1,7.33,0.59
1523,4,7.1,8.32,0.63
1201,4,12.7,8.28,0.62
2479,1,21.7,6.35,1.0
1169,4,17.7,10.59,0.29
1885,0,8.0,6.21,1.0
2461,1,12.8,6.06,0.77
2562,3,12.2,10.03,0.86
2287,4,16.5,8.1,0.67
2047,1,9.8,7.71,1.0
1065,4,14.5,7.43,0.51
1051,6,14.9,9.58,0.46
1208,3,19.8,8.62,0.64
2326,2,11.3,7.43,1.0
1851,3,13.0,6.37,0.7
2408,2,9.0,8.55,0.84
1291,2,18.4,9.63,1.0
1822,1,7.3,5.45,0.64
1790,2,13.3,9.58,0.57
1570,3,17.6,10.18,0.59
1425,1,8.5,8.57,0.79
2629,5,21.6,10.68,0.39
1836,2,7.3,5.64,0.55
1809,5,4.2,9.01,0.65
1238,1,5.4,6.29,0.54
2272,2,12.1,7.19,0.64
1096,3,12.0,6.99,0.65
2118,0,10.5,7.39,0.9
2137,1,6.8,8.3,0.69
1511,2,0.0,6.88,0.58
2022,1,10.3,6.75,0.77
1929,1,11.0,6.97,0.62
1772,2,12.1,7.07,0.79
1809,1,7.6,7.02,0.57
1843,6,16.0,8.95,0.55
1890,6,15.5,7.96,0.62
1842,2,10.7,5.82,0.72
1027,1,12.7,7.35,0.67
1693,4,5.1,8.8,0.7
1985,2,9.1,7.41,1.0
1868,5,16.5,10.28,0.61
2467,3,7.8,7.52,0.57
2234,7,15.6,11.29,0.41
1190,2,3.6,8.86,0.69
1683,4,4.4,7.4,0.6
1582,2,0.9,8.4,0.87
1796,6,15.8,10.36,0.24
1797,1,6.1,5.64,0.85
2228,3,12.4,8.66,0.78
1924,2,17.3,7.44,0.46
2661,4,11.3,8.67,0.8
1968,1,11.2,7.07,0.39
1218,3,4.9,8.41,0.37
1472,1,3.6,6.22,0.65
2222,3,0.0,8.24,0.5
670,2,3.1,4.41,0.57
857,1,5.0,7.17,0.77
1807,3,9.6,9.32,0.78
2465,3,8.3,8.76,0.72
2714,0,6.4,8.66,0.96
1648,2,12.1,7.21,0.96
2542,2,6.4,6.77,0.57
1850,6,14.2,10.44,0.8
728,0,8.9,7.0,0.77
1794,4,9.5,8.11,0.7
1366,5,11.9,7.37,0.62
2442,3,13.6,10.44,0.71
1782,3,20.0,7.64,0.6
905,1,12.2,6.33,0.69
750,2,4.3,8.37,0.64
1785,1,5.3,4.82,0.57
500,1,3.5,5.75,0.66
1437,4,14.9,7.02,0.73
1961,3,15.6,8.53,0.87
1060,2,1.6,7.68,0.83
2495,4,12.4,9.22,0.62
2633,3,8.8,7.35,0.45
1088,1,6.3,5.87,0.82
1591,4,11.4,7.95,0.54
2496,5,12.4,9.48,0.53
1799,3,7.7,10.13,0.52
823,5,15.8,8.08,0.57
1699,4,8.9,9.53,0.76
1202,4,11.1,7.62,0.51
2575,2,8.1,6.06,0.47
2224,3,17.9,10.44,0.41
1580,4,10.9,8.76,0.55
1899,1,19.1,8.96,0.52
884,3,14.5,8.3,0.64
1272,3,3.7,8.85,0.66
2887,1,3.8,8.34,0.77
1837,2,6.5,8.41,0.63
2451,3,18.8,8.18,0.77
1962,0,13.6,7.48,0.69
2719,1,18.3,8.84,0.86
500,4,12.9,8.4,0.65
1668,4,10.9,7.82,0.44
2951,1,4.4,7.8,0.71
2469,3,16.4,9.61,0.77
2727,4,7.3,9.9,0.64
1795,0,9.5,6.76,0.99
1424,2,8.5,7.38,0.64
1080,4,17.0,9.37,0.72
1032,1,8.2,5.99,0.68
2364,0,11.5,6.95,0.8
2159,1,8.9,5.79,0.63
1753,1,8.3,7.17,0.99
2155,2,13.3,8.71,0.75
1899,2,17.0,6.24,0.72
2473,0,11.2,6.23,0.66
2466,4,18.1,8.44,0.8
1053,3,4.6,8.15,0.55
1991,2,13.9,8.29,0.61
631,2,13.4,7.89,0.55
1893,2,11.2,9.83,0.91
2223,4,9.5,9.56,0.42
880,3,13.9,5.7,0.66
1508,3,18.3,7.46,0.86
1806,0,7.3,5.59,0.82
1963,5,12.5,8.67,0.51
1604,5,11.0,8.48,0.44
979,2,22.8,7.99,0.65
1762,1,9.8,7.54,0.73
643,3,6.8,8.51,0.56
1637,1,7.0,6.28,0.74
1491,1,5.6,7.67,0.88
1706,1,7.0,5.63,0.64
1408,0,11.5,7.36,0.8
744,4,23.2,7.2,0.63
1543,1,8.9,5.06,0.81
2451,4,6.6,7.88,0.84
2683,3,3.4,7.91,0.61
3507,5,16.6,11.61,0.57
2984,2,12.2,9.72,0.54
962,0,6.3,6.44,0.98
1514,2,6.7,6.26,0.67
1784,2,1.9,6.67,0.77
1740,4,12.7,10.27,0.9
1848,3,12.1,7.61,0.7
3485,3,4.0,9.65,0.92
1042,2,4.9,9.03,0.73
1300,1,12.4,6.16,0.85
2950,5,7.8,9.68,0.8
1368,1,5.2,7.76,0.69
2075,4,16.0,9.88,0.58
2524,5,22.3,10.52,0.7
2140,4,15.3,9.47,0.78
1934,4,16.0,10.05,0.58
2457,2,11.0,8.05,0.59
1174,3,6.5,7.4,0.66
1452,6,16.1,10.38,0.48
2174,2,11.4,10.24,0.65
500,1,16.6,7.47,0.69
2791,5,11.7,8.35,0.41
2012,1,11.1,8.79,0.72
1907,2,14.2,8.74,0.51
658,0,6.6,4.99,0.91
899,1,4.4,6.15,1.0
1520,0,9.2,6.89,0.76
2365,1,9.4,8.22,0.67
500,7,13.7,10.04,0.56
2351,1,6.5,7.13,1.0
1547,1,18.8,5.91,1.0
1643,2,6.2,8.84,0.66
1977,1,9.1,7.0,0.85
1988,5,20.3,8.81,0.25
1301,2,4.6,5.22,0.62
2237,0,1.0,5.69,0.95
500,2,8.1,6.14,0.6
1484,6,9.5,6.72,0.7
1907,3,11.4,5.83,0.76
1558,3,19.9,8.69,0.86
521,2,1.7,6.83,0.57
2330,3,12.9,6.01,0.25
926,2,9.3,5.6,0.61
1752,3,8.9,9.72,0.41
1907,1,8.4,6.94,0.63
1813,5,14.8,8.42,0.56
1762,6,19.1,8.03,0.72
2099,5,10.4,7.05,0.64
1760,2,13.5,10.05,0.57
2229,4,9.9,7.61,0.86
2775,0,6.5,9.23,0.41
1896,5,23.1,7.97,0.72
2347,5,12.7,9.9,0.44
2818,3,9.3,8.16,0.94
2750,1,9.4,8.2,0.6
1530,3,18.0,6.5,0.83
2525,2,20.6,8.06,0.73
1974,2,12.5,10.29,0.79
2582,6,20.5,9.31,0.61
2198,3,19.2,8.17,0.61
1992,6,12.4,7.61,0.35
2103,1,13.7,6.0,0.63
1978,1,14.9,8.79,0.63
2006,3,13.1,10.12,0.39
1688,2,12.0,7.25,0.79
1623,2,14.5,7.02,1.0
3034,3,12.9,9.68,0.52
2134,4,7.7,7.41,0.65
1398,1,6.1,6.88,0.77
1605,4,12.2,10.62,0.48
2539,2,17.1,8.47,0.88
1284,3,12.2,6.84,0.78
762,2,2.3,6.92,0.94
814,3,11.8,9.45,0.59
589,2,2.1,7.13,0.73
890,2,7.5,6.14,0.81
973,2,2.7,7.38,0.63
2769,2,10.6,7.46,0.91
1767,3,16.6,6.83,0.67
1545,1,5.2,7.03,0.81
789,4,9.5,7.78,0.5
1699,3,16.8,7.01,0.61
583,2,9.6,5.64,0.7
1541,2,7.5,8.31,0.89
3245,2,13.5,7.57,0.72
2264,2,11.7,8.87,0.64
1653,1,5.5,7.26,0.7
2288,5,16.7,5.74,0.55
1434,2,0.4,7.99,0.34
1239,1,9.0,8.12,0.89
2992,4,10.6,11.2,0.86
1000,3,7.6,7.31,0.47
1552,2,3.7,6.5,0.58
2014,6,16.7,7.93,0.52
1144,2,16.5,6.21,0.72
2255,4,10.8,10.58,0.7
1585,2,5.2,10.78,0.44
2264,4,10.3,9.37,0.98
2210,0,14.0,9.28,0.82
1629,0,4.0,7.01,0.88
2997,4,16.9,9.86,0.74
1334,2,2.9,7.37,0.36
2622,5,16.2,10.21,0.73
3039,4,11.4,10.75,0.51
1921,7,22.3,10.65,0.46
1247,4,15.8,8.46,0.64
3253,2,12.1,7.73,0.91
1565,2,9.4,6.61,0.67
1230,1,12.2,7.38,0.75
1667,2,10.5,6.45,0.38
1112,5,15.4,8.16,0.51
2168,4,10.5,10.11,0.6
1376,4,19.9,9.87,0.7
1598,1,15.2,7.15,0.71
2477,3,5.7,7.01,0.72
2236,1,2.6,9.42,0.96
1810,3,8.6,8.49,0.3
1919,3,15.0,8.66,0.57
1808,5,3.6,7.37,0.39
1498,5,14.1,7.91,0.55
1798,3,8.7,9.07,0.49
2143,3,3.5,8.6,0.78
1711,4,11.2,10.18,0.44
2093,3,12.2,8.06,0.53
1214,4,10.0,6.26,0.6
1377,5,20.2,8.31,0.87
1285,1,8.9,6.99,0.79
1404,2,10.6,7.61,0.7
2701,2,14.6,10.51,0.84
2308,1,4.7,6.33,0.9
1046,3,8.7,8.4,0.57
2106,2,9.9,8.67,0.7
1526,3,8.3,8.51,0.72
1322,2,3.0,7.72,0.48
759,3,11.5,7.28,0.83
2480,4,13.5,9.19,0.9
845,2,9.2,6.14,0.6
1763,2,15.5,7.41,0.69
1137,2,11.0,7.74,0.68
2343,4,16.6,9.3,0.9
1565,2,11.7,7.3,0.77
1705,1,13.5,4.23,0.73
1729,3,20.8,8.56,0.87
2011,3,12.4,6.67,0.92
1809,2,14.8,8.34,0.78
1769,4,14.6,10.38,0.85
1437,3,16.6,11.79,0.71
697,3,14.8,6.56,0.42
1017,3,8.4,9.03,0.85
2302,3,12.4,8.69,0.67
1585,1,7.2,7.32,0.53
1335,2,11.8,7.2,0.49
815,1,13.9,8.15,0.66
596,4,12.4,5.8,0.6
1307,6,16.6,9.85,0.63
2421,5,24.1,10.0,0.63
1410,1,9.9,7.88,0.88
2080,3,9.5,6.59,0.83
1377,4,6.1,10.03,0.84
2247,3,16.9,8.4,0.66
1553,2,11.6,7.85,0.52
937,6,21.5,8.8,0.47
1611,6,16.9,11.73,0.33
3083,2,17.3,8.4,0.44
3052,3,14.0,10.84,0.63
1704,6,16.4,10.53,0.77
2012,0,10.3,7.82,0.92
2021,2,15.8,7.33,0.73
1772,2,10.7,8.95,0.58
2108,2,2.6,7.23,0.56
963,2,12.0,6.97,0.78
1477,0,8.5,5.87,0.99
2359,3,13.0,9.25,0.69
1777,4,13.0,6.69,0.67
2010,1,7.7,5.6,0.93
1058,1,11.0,9.12,0.52
1632,2,8.0,9.3,1.0
1084,5,17.5,9.09,0.48
1039,2,13.3,8.16,0.72
2643,1,10.7,8.28,0.55
1505,4,4.6,7.78,0.55
1280,3,9.5,7.71,0.58
